Name,Rating,Votes,Duration,Genre
Marmolada - Madre Roccia,8.3, 12,1h 16m,Documentary
Als ik mijn ogen sluit,7.8, 35,1h 35m,Documentary
Before Macintosh: The Apple Lisa,5.1, 19,1h 48m,Documentary
Voice,7.8, 5,1h 32m,Documentary
Sisterqueens,6.4, 13,1h 37m,Documentary
Herchcovitch; Exposto,5.7, 21,1h 36m,Documentary
Union - Die Besten Aller Tage,7.1, 42,2h 1m,Documentary
The Three Michaels,6.8, 30,1h 24m,Documentary
Requiem for a Tribe,6.6, 9,1h 10m,Documentary
Biden's Decision,6.1, 27,1h 53m,Documentary
Rama Ayodhya,7.2, 13,1h 34m,Documentary
Walk the Line,7.9, 11,1h 11m,Documentary
Out of the Picture,8.5, 6,1h 38m,Documentary
Her Name Is Alesia: Ms. Macer to You!,8.5, 8,50m,Documentary
Walkout,8.5, 7,1h 25m,Documentary
Alphas,6.8, 17,53m,Documentary
The Plymouth Shootings,6.8, 5,51m,Documentary
Echoes from Borderland,7.0, 5,1h 10m,Documentary
No Perfect Formula,8.2, 15,1h 30m,Documentary
Terror Mandelão,8.4, 5,1h 15m,Documentary
Ein Traum von Revolution,8.1, 9,1h 35m,Documentary
Kedi Adam,8.6, 9,51m,Documentary
Efterklang: The Makedonium Band,7.9, 16,1h 21m,Documentary
El mètode Farrer,7.9, 15,1h 19m,Documentary
Xun zhao tang de zhang,7.8, 16,1h 33m,Documentary
Mardi ba Kife Ghermez,6.0, 25,1h 10m,Documentary
Längtan till Áhkká,8.4, 12,1h 19m,Documentary
"Younost, une jeunesse russe",8.7, 10,1h 52m,Documentary
Sister Úna Lived a Good Death,8.8, 15,1h 12m,Documentary
Bird's nest,9.4, 18,2h,Documentary
Skärvor,6.1, 17,1h 16m,Documentary
Zhizn po vyzovu. Muzhskoy vzglyad,6.7, 11,45m,Documentary
Stemmen van naoorlogse generaties,6.9, 7,1h 22m,Documentary
Adam Sandler: From Stand Up to Grown Up,8.2, 10,45m,Documentary
All We Carry/Lo Que Llevamos,8.9, 15,1h 28m,Documentary
Un ángel llamado Rebeca,8.2, 23,1h 10m,Documentary
On Hold,8.2, 6,50m,Documentary
Create or Die,7.8, 7,1h 8m,Documentary
Kind van de Tijd,8.4, 17,56m,Documentary
La última noche de Sonia Martínez,6.9, 45,1h 13m,Documentary
Les Vieux,6.8, 16,1h 36m,Documentary
100dB Indust-bag,8.9, 10,1h 1m,Documentary
Gonzo for Democracy,6.8, 6,1h 13m,Documentary
Kivun ja ilon työ,7.8, 16,1h 25m,Documentary
5th Round,6.1, 14,1h 26m,Documentary
Reproduktion,6.0, 6,1h 51m,Documentary
Never Drop the Ball Documentary,8.8, 6,1h,Documentary
Kypros 1974-2024: Oi anthropoi pou den xehasan,3.3, 10,1h 8m,Documentary
The Garden Cadences,3.5, 13,1h 2m,Documentary
The Darkest Days: Israel-Gaza Six Months On,5.5, 42,59m,Documentary
XiXi,6.8, 15,1h 40m,Documentary
Om alla bara drar,6.4, 18,1h 14m,Documentary
Continuará...,7.3, 6,1h 3m,Documentary
La beauté du geste,7.2, 7,1h 26m,Documentary
Giannis Spanos: Piso ap' ti markiza,7.8, 17,1h 58m,Documentary
Nelyubimka,5.8, 13,1h 26m,Documentary
Die Mutigen 56 - Deutschlands längster Streik,6.6, 10,1h 30m,Documentary
The Nights Still Smell of Gunpowder,6.6, 21,1h 33m,Documentary
Britain's Nuclear Bomb Scandal: Our Story,8.3, 20,1h 14m,Documentary
The Diet Deception,6.6, 11,1h 10m,Documentary
"Iznik, les mystères de la basilique engloutie",7.2, 7,1h 24m,Documentary
Whites Only: Ade's Extremist Adventure,7.0, 27,1h 5m,Documentary
Beyond the Shoreline: The Channel of Bones,8.6, 26,1h 28m,Documentary
La Lumière des Femmes,7.0, 8,53m,Documentary
The Fisherman and the Banker,9.3, 16,1h 25m,Documentary
The Haunting in Rosemary Lane,3.5, 29,59m,Documentary
Deep Purple - Access All Areas,8.2, 5,1h,Documentary
Servidão,7.9, 13,1h 12m,Documentary
C'era una volta il Derby Club,7.4, 17,1h 30m,Documentary
Mostruosamente Villaggio,6.6, 31,1h 45m,Documentary
Lapilli,4.7, 10,1h 5m,Documentary
Saving Jones,8.0, 5,1h 40m,Documentary
Kamala Harris: The Next President,6.2, 13,45m,Documentary
V arktiku,7.4, 19,1h 48m,Documentary
Umbra Razboiului,7.3, 12,1h 35m,Documentary
D-Day Hour by Hour,6.8, 26,47m,Documentary
"Art, Beats + Lyrics",7.8, 9,1h 30m,Documentary
We Rise,7.9, 8,1h 4m,Documentary
At the End of Nothing at All,7.5, 9,1h 30m,Documentary
"Summers, el rebelde",6.8, 23,1h 23m,Documentary
Black Codes,5.2, 22,1h 7m,Documentary
Social Workers at War,5.0, 9,50m,Documentary
Chaos Glacier Country,5.9, 11,1h 20m,Documentary
Jenseits von Schuld,7.0, 20,1h 21m,Documentary
Brev til Håkon Banken,8.1, 28,1h 20m,Documentary
Hranice Evropy,7.2, 28,1h 38m,Documentary
Stealing Giants,7.4, 7,1h 28m,Documentary
Epizody: Tin Chornobylia,8.1, 27,1h 17m,Documentary
Palingdans,7.7, 28,1h 12m,Documentary
Kabir's Path,8.4, 6,57m,Documentary
Seul Godard,4.2, 18,1h 28m,Documentary
Spelkollektivet: To Build a Castle,9.7, 6,1h 24m,Documentary
Ruigoord - Een Kosmisch Lek,8.1, 16,1h 20m,Documentary
Bojevita kraljica noci,8.5, 8,1h 20m,Documentary
Einhundertvier,6.7, 10,1h 32m,Documentary
Regina - kuningattaren kehä,4.4, 26,1h 24m,Documentary
Pearl Jam - Dark Matter,5.8, 35,1h 37m,Documentary
Zwischen uns Gott,6.7, 22,1h 30m,Documentary
Devrim,6.8, 45,1h 13m,Documentary
Un día en Nueva York con Woody Allen,6.5, 24,48m,Documentary
"Salvaxe, Salvaxe",6.8, 6,1h 26m,Documentary
Cyborg Generation,6.0, 28,1h 3m,Documentary
Life Train,6.7, 42,1h 30m,Documentary
De Schaduw van de Lach - Het Verhaal van Jay Francis,6.4, 24,1h 33m,Documentary
Nécrose,8.6, 34,1h 20m,Documentary
Jimmy Carter: From Peanuts to President,7.4, 10,55m,Documentary
J Edgar Hoover: Addicted to Secrets,7.2, 9,1h,Documentary
Berlin Utopiekadaver,7.1, 16,1h 32m,Documentary
Miniatyrmakaren - En film om Niki Lindroth von Bahr,7.0, 5,58m,Documentary
Mii leat ain dás/Vi är fortfarande här,5.5, 12,1h 19m,Documentary
Joana Mallwitz - Momentum,7.6, 22,1h 28m,Documentary
Valentina e i MUOStri,7.6, 16,1h 20m,Documentary
Empty Love,9.0, 9,1h,Documentary
Days of Géants 3: Dani Divova 3,9.8, 62,1h 22m,Documentary
The Lady with the Arrows,7.0, 6,1h 28m,Documentary
Polarizados,8.9, 9,1h 38m,Documentary
Trust Me,8.6, 7,1h 28m,Documentary
Uma Nêspera no Cu - Um Documentário,7.2, 14,1h 23m,Documentary
L' homme-vertige: Tales of a City,6.6, 6,1h 33m,Documentary
The Ending Goes Forever: The Screamfeeder Story,8.7, 7,1h 20m,Documentary
Ari's Theme,9.2, 11,1h 39m,Documentary
When Giants Walked Here,7.1, 9,57m,Documentary
Aiming High: A Race Against the Limits,7.7, 9,1h 30m,Documentary
Karlos,4.8, 26,1h 27m,Documentary
L'effet Bahamas,7.2, 6,1h 35m,Documentary
Baldy for the Blind,9.7, 54,1h 18m,Documentary
Krigsvarsleren,7.4, 7,55m,Documentary
Wrong Bodies,4.9, 8,1h 37m,Documentary
Bittere Früchte,6.2, 7,1h 25m,Documentary
Impasse,5.2, 12,1h 30m,Documentary
Mapa a Pandataria,8.8, 10,1h 37m,Documentary
Death at the Faucet: The Untold Story,5.0, 18,1h 14m,Documentary
Unendlicher Raum,6.4, 5,1h 34m,Documentary
"Oltre il tempo, l'amore",8.0, 20,50m,Documentary
"Power, Lies & Corruption: The Hoffa Disappearance",8.7, 11,1h,Documentary
Retratos de República Dominicana,10, 9,1h 1m,Documentary
Lucía en la telaraña 5.669 días,8.6, 6,2h 17m,Documentary
Fenomeno Rockets,6.7, 12,1h 40m,Documentary
Aut There,8.2, 9,52m,Documentary
"Indochine, la guerre oubliée",7.5, 9,1h 42m,Documentary
Epizody: Ne peremykaites,8.4, 19,1h 9m,Documentary
Grandpa Guru,8.5, 16,1h 31m,Documentary
HaMeorer,6.4, 5,1h 33m,Documentary
Le Cinéma en jeu: L'Amour fou de Jacques Rivette revisité,7.4, 8,1h 34m,Documentary
Abel Azcona: el artista detonante,8.6, 7,1h 2m,Documentary
Hatching Eagles,6.9, 23,1h 3m,Documentary
Le monde est à eux,6.4, 17,1h 15m,Documentary
À hauteur d'enfant,7.5, 6,1h 33m,Documentary
Morcego Negro,7.2, 5,2h 15m,Documentary
Miedzy nami sa sytuacje (Do I Still Get on Your Nerves?),8.6, 5,1h 14m,Documentary
Walden ou la vie dans les bois,7.1, 15,56m,Documentary
Over bevolking,7.6, 5,50m,Documentary
Beyaz Zenciler: Yapim Asamasi,8.6, 5,55m,Documentary
La Fugida,7.8, 5,1h 29m,Documentary
Andy Murray: Will to Win,7.7, 14,59m,Documentary
Memories of CS:GO: The Early Years,7.4, 6,1h 28m,Documentary
Lauri Markkanen - suomalainen supertähti,7.2, 28,1h 3m,Documentary
Prefiro condenarme,6.4, 5,1h 28m,Documentary
Omegäng,7.2, 13,1h 16m,Documentary
"Reträtt - Punk, pension & reflektion",8.0, 26,58m,Documentary
Glyadyelov,7.1, 9,1h 37m,Documentary
Het Stof dat Zwerft,8.3, 6,1h 26m,Documentary
Toubib,6.4, 11,1h 53m,Documentary
Casse du siècle au Liban,7.3, 25,1h 35m,Documentary
045 - Sporen van Mijnstreek-Oost,9.4, 8,50m,Documentary
Exile Never Ends,7.4, 8,1h 40m,Documentary
La Santa Cecilia: Alma Bohemia,4.5, 11,1h 2m,Documentary
De wereld van Carlijn,7.4, 22,1h 32m,Documentary
Resonance Spiral,6.4, 9,1h 32m,Documentary
"Die Kraft des Zyklus - Neue Forschung, alte Tabus",7.6, 6,52m,Documentary
I Wish You Were Never Born,8.8, 7,47m,Documentary
Besuch im Bubenland,7.6, 5,1h 32m,Documentary
Rockstarai,5.0, 9,1h 40m,Documentary
Generazione di Fenomeni,7.8, 8,1h 30m,Documentary
Point Blank the Documentary,8.9, 13,46m,Documentary
Skint - The Truth About Britain's Broken Economy,7.7, 8,47m,Documentary
Blood of the Ancient Vine,4.7, 15,1h 27m,Documentary
Still Stares,6.7, 7,1h 15m,Documentary
Trump VS Kamala: Race for the Whitehouse,7.5, 9,1h 10m,Documentary
Operation Silence - Die Affäre Flükiger,5.3, 6,1h 34m,Documentary
The Great Hereafter,7.9, 10,1h 2m,Documentary
Azititoi,7.2, 28,1h 15m,Documentary
Veljko od mora,7.2, 16,53m,Documentary
Västerhavets hemligheter,7.3, 7,1h 15m,Documentary
"A Few Mornings, an Evening",6.2, 15,1h 11m,Documentary
Hágase tu voluntad,8.1, 9,1h 38m,Documentary
La Révolution des oeillets,7.7, 11,54m,Documentary
The Light Slipping Through,8.3, 8,51m,Documentary
The Ecuadorian Candidate,6.0, 10,1h 33m,Documentary
Carlo Mazzacurati: Una certa idea di cinema,7.4, 8,1h 36m,Documentary
Demand for Hate,8.0, 9,1h,Documentary
Stamps,9.4, 18,46m,Documentary
El Fotógrafo de la 40,9.4, 5,1h 16m,Documentary
Divino Dalí,8.5, 6,1h,Documentary
"Agathe, Solange et moi",5.8, 29,1h 11m,Documentary
On Moral Grounds,8.4, 7,1h 14m,Documentary
Hockney: I Love View,5.3, 13,1h 10m,Documentary
Som vi har älskat,7.2, 30,1h 22m,Documentary
Pure Cinema III,5.7, 9,58m,Documentary
Japans tätowierte Helden,7.2, 7,43m,Documentary
"Stones: The Rise, Fall, and Rise of Scottish Stonelifting",9.9, 13,1h 50m,Documentary
Vote for Sale,8.7, 7,1h,Documentary
Bootay: Untold - The art of losing,8.6, 13,1h 59m,Documentary
The Story of Microdisney: The Clock Comes Down the Stairs,6.0, 9,1h 21m,Documentary
Vroeg Verloren,8.1, 19,58m,Documentary
Cupressus,7.3, 6,1h 11m,Documentary
55 Years Glavbolgarstroy,9.9, 14,53m,Documentary
"Georges Pompidou, la cruauté du pouvoir",6.2, 6,1h 44m,Documentary
The Gospel According to Ciretta,6.6, 5,1h 12m,Documentary
"Hermanos, una historia de sangre",6.6, 16,1h 17m,Documentary
Pure Cinema III,5.7, 8,54m,Documentary
Episodes: Ukraine at the World Cup (2024),8.2, 69,1h 19m,Documentary
"Posluchaj, co chce ci powiedziec",7.5, 21,1h 17m,Documentary
Prezidentas,8.9, 28,1h 55m,Documentary
Sikat Subar,7.0, 8,1h 34m,Documentary
Esther Williams : La Sirène d'Hollywood,6.0, 15,53m,Documentary
De Biesbosch: Natuur in beweging,8.7, 19,1h 35m,Documentary
Les âmes bossales,6.8, 7,1h 21m,Documentary
Verissimo,6.4, 16,1h 30m,Documentary
"Desvanecer, allí y acá latente",5.4, 7,1h 4m,Documentary
On a volé ma VF,8.5, 7,1h 50m,Documentary
Seigi no yukue,8.1, 9,2h 38m,Documentary
Simon et Marianne,7.7, 7,1h 11m,Documentary
Au lendemain de l'odyssée,8.6, 6,1h 25m,Documentary
Celebrity Wines,7.9, 8,1h 38m,Documentary
De Mi Ansiedad a Tu Felicidad,8.7, 7,1h 30m,Documentary
Sodan ja rauhan lapset,7.5, 26,1h 5m,Documentary
Scootmobiel,7.3, 9,50m,Documentary
De caballos y guitarras,5.4, 7,1h 40m,Documentary
Toch Kedey Tnua,8.0, 5,54m,Documentary
W strone slonca,6.8, 11,1h 30m,Documentary
Faulad - Nerves of Steel,9.5, 9,1h 14m,Documentary
Holland Pop 1970,6.6, 26,1h 12m,Documentary
Niewyrazny klekot ptakow,8.0, 10,1h 11m,Documentary
Volver a la luz (Back to the Light),9.0, 6,1h 15m,Documentary
Nii ta on,7.4, 6,1h 22m,Documentary
Lenaki: Dyo foties kai dyo katares,6.7, 7,1h 12m,Documentary
La xarxa ultra,7.8, 5,1h 3m,Documentary
Table for Eight,5.8, 9,1h,Documentary
Utan ord - I filmmusikens värld,7.0, 16,52m,Documentary
Die Enkeltrick Betrüger,8.6, 20,1h 20m,Documentary
Bergfahrt - Reise zu den Riesen,6.6, 15,1h 37m,Documentary
"Juris Jurjans. Septinas dienas ar gleznosanu, runasanu, klusesanu",8.8, 5,1h 15m,Documentary
Der Metall-Planet: Rohstoffe für die Zukunft,6.2, 5,45m,Documentary
2Unbreakable,8.6, 7,1h 30m,Documentary
Hassanovi Ratovi,9.8, 19,1h 27m,Documentary
Cruise Boom,6.7, 7,55m,Documentary
Dosije Kosovo - Pogrom,7.6, 5,1h 49m,Documentary
Synadelfoi iroikoi oikodomoi,9.0, 5,57m,Documentary
Dann gehste eben nach Parchim - Von der Leidenschaft des jungen Theaters,7.2, 6,1h 34m,Documentary
Kako biti Slobodan?,8.9, 10,1h 2m,Documentary
A Will and A Way,9.7, 7,1h 30m,Documentary
Minotauro,7.9, 8,1h 15m,Documentary
La generación del 60: La amistad que no se conocía,6.6, 5,1h 30m,Documentary
Ghost Detainee,8.1, 105,1h 30m,Documentary
Hva vi snakker om når vi snakker om musikk,8.5, 9,1h 33m,Documentary
Winner,6.8, 8,45m,Documentary
Death in Umm Al-Hiran,8.7, 7,1h 30m,Documentary
Barn nr 182,7.7, 6,53m,Documentary
Toquinho: Encontros e um Violão,8.6, 5,1h 30m,Documentary
Fast Track: Taking on the Speedway,9.5, 9,35m,Documentary
Fotografii însângerate,8.0, 5,1h 23m,Documentary
¡Qué suerte hemos tenido!,7.5, 16,1h 2m,Documentary
Böhse Onkelz: 40 Jahre Onkelz - Live im Waldstadion,8.7, 9,3h 5m,Documentary
From Dust to Light,8.3, 7,56m,Documentary
The Promise of Perfume,6.6, 8,57m,Documentary
Patricija,8.5, 10,1h 14m,Documentary
Real Haunts 4,8.5, 7,53m,Documentary
When Time Passes,8.5, 8,53m,Documentary
Natanael Cano: Tumbado Tour 2024,2.4, 8,3h 17m,Documentary
Dove Cult,8.4, 7,1h 30m,Documentary
Charakter: Sportovec,5.9, 19,52m,Documentary
KI: Maschinenträume im Film,7.2, 10,52m,Documentary
Ikke slipp meg,8.4, 5,59m,Documentary
Kudak sarbaz,8.0, 5,52m,Documentary
Húszra lapot,8.3, 6,1h 24m,Documentary
Everything Will Be Good,9.0, 9,1h 26m,Documentary
Giro Transversal: La Historia de Luis Pinto,8.3, 21,1h 1m,Documentary
Paranoid: 25 let,6.0, 7,51m,Documentary
"Surf, le feu sacré",8.2, 7,1h 30m,Documentary
I was Born in a Garage,7.9, 7,1h 5m,Documentary
Is University Really Worth It?,5.2, 12,1h,Documentary
Discovery Zanzibar,7.2, 103,57m,Documentary
"Lupicinio Rodrigues, Confissões de um Sofredor",7.0, 5,1h 39m,Documentary
87 Candles,8.9, 9,55m,Documentary
Carolina Marín: la lucha infinita,8.1, 11,49m,Documentary
Omo nero e Bucefalo in Kurdistan iracheno,8.9, 47,1h 38m,Documentary
The Canal Map of Britain,6.8, 10,59m,Documentary
2073,5.1, 2.4K,1h 25m,Documentary
No Other Land,8.3, 12K,1h 32m,Documentary
Cheech & Chong's Last Movie,7.5, 70,2h 3m,Documentary
One to One: John & Yoko,7.3, 296,1h 40m,Documentary
Secret Mall Apartment,7.5, 300,1h 31m,Documentary
Not Just a Goof,7.8, 308,1h 27m,Documentary
The Menendez Brothers,7.0, 9.2K,1h 59m,Documentary
The Remarkable Life of Ibelin,8.2, 12K,1h 43m,Documentary
Will & Harper,7.4, 12K,1h 54m,Documentary
Just a Bit Outside: The Story of the 1982 Milwaukee Brewers,8.4, 133,2h,Documentary
The Last Journey,7.9, 5.2K,1h 35m,Documentary
Soundtrack to a Coup d'Etat,7.7, 2.8K,2h 30m,Documentary
Black Box Diaries,7.5, 3.4K,1h 42m,Documentary
Super/Man: The Christopher Reeve Story,8.0, 9.1K,1h 44m,Documentary
Brats,6.5, 6.9K,1h 32m,Documentary
Afternoons of Solitude,7.3, 490,2h 5m,Documentary
Swamp Dogg Gets His Pool Painted,8.5, 55,1h 35m,Documentary
Sugarcane,7.0, 3.3K,1h 47m,Documentary
A New Kind of Wilderness,7.6, 1.2K,1h 24m,Documentary
Grand Theft Hamlet,6.9, 1.9K,1h 29m,Documentary
Am I Racist?,6.7, 17K,1h 40m,Documentary
Behind the Lines,9.2, 14,1h 47m,Documentary
Buy Now! The Shopping Conspiracy,6.7, 6.4K,1h 24m,Documentary
Yacht Rock: A Dockumentary,7.6, 1.8K,1h 35m,Documentary
The Lost Children,7.0, 2.7K,1h 36m,Documentary
Lover Stalker Killer,7.0, 13K,1h 30m,Documentary
What Jennifer Did,6.1, 11K,1h 27m,Documentary
Sweet Bobby: My Catfish Nightmare,6.2, 5.6K,1h 22m,Documentary
The Program,7.2, 763,1h 42m,Documentary
Aliens Expanded,8.1, 575,4h 42m,Documentary
The Thinking Game,7.6, 170,1h 24m,Documentary
Dahomey,6.8, 2.6K,1h 8m,Documentary
Chhava,8.4, 2.2K,51m,Documentary
Riefenstahl,7.2, 504,1h 55m,Documentary
Checkpoint Zoo,8.3, 57,1h 43m,Documentary
Every Little Thing,7.0, 255,1h 33m,Documentary
Blink,7.2, 669,1h 23m,Documentary
Avicii - I'm Tim,7.7, 7K,1h 35m,Documentary
Jailbreak: Love on the Run,6.4, 3.2K,1h 28m,Documentary
Bambi: A Tale of Life in the Woods,5.7, 173,1h 18m,Documentary
Endurance,7.5, 1.6K,1h 43m,Documentary
"My Wife, My Abuser: The Secret Footage",7.1, 818,55m,Documentary
Billy & Molly: An Otter Love Story,8.0, 1.9K,1h 17m,Documentary
Beatles '64,7.2, 2.5K,1h 46m,Documentary
The Greatest Night in Pop,7.9, 15K,1h 36m,Documentary
Christspiracy,8.7, 585,1h 51m,Documentary
How to Rob a Bank,6.6, 4.2K,1h 28m,Documentary
Gaucho Gaucho,7.1, 200,1h 25m,Documentary
The Blue Angels,7.3, 2.8K,1h 33m,Documentary
Martha,7.2, 4K,1h 55m,Documentary
