Name,Rating,Votes,Duration,Genre,Duration_Minutes
Detroit Ransom,6.8,11,1h 16m,Crime,76
Mina and the Radio Bandits,7.3,44,1h 50m,Crime,110
El Juego Del Poder,8.0,9,1h 35m,Crime,95
"Compa, me gusta su vieja",5.5,17,1h 26m,Crime,86
All Suspects,3.6,19,1h 36m,Crime,96
Cageling,5.9,8,1h 9m,Crime,69
Randa Ramphal,8.5,8,1h 10m,Crime,70
Duelo De Capos,6.5,25,1h 23m,Crime,83
Give Me a Ride,5.0,16,1h 42m,Crime,102
Po du xing dong,6.8,5,1h 19m,Crime,79
La Nueva Camelia,5.3,16,1h 35m,Crime,95
El Cartel De Teresa,8.0,9,1h 36m,Crime,96
Ata Nirjon Duporiya,8.0,10,1h 43m,Crime,103
Little Black Submarines,6.9,57,2h 3m,Crime,123
Nacida Para Vengar,8.0,9,1h 42m,Crime,102
Lealtad o Morir,8.2,9,1h 27m,Crime,87
2073,5.1,2200,1h 25m,Documentary,85
No Other Land,8.3,11000,1h 32m,Documentary,92
Not Just a Goof,7.8,283,1h 27m,Documentary,87
One to One: John & Yoko,7.3,246,1h 40m,Documentary,100
Cheech and Chong's Last Movie,7.6,49,2h 3m,Documentary,123
Secret Mall Apartment,7.5,284,1h 31m,Documentary,91
Mogwai: If the Stars Had a Sound,7.7,79,1h 32m,Documentary,92
The Menendez Brothers,7.0,9200,1h 59m,Documentary,119
The Remarkable Life of Ibelin,8.2,12000,1h 43m,Documentary,103
Soundtrack to a Coup d'Etat,7.8,2800,2h 30m,Documentary,150
Will & Harper,7.4,12000,1h 54m,Documentary,114
The Last Journey,7.9,5200,1h 35m,Documentary,95
Black Box Diaries,7.5,3300,1h 42m,Documentary,102
Grand Theft Hamlet,6.9,1900,1h 29m,Documentary,89
Super/Man: The Christopher Reeve Story,8.0,9000,1h 44m,Documentary,104
Swamp Dogg Gets His Pool Painted,8.5,55,1h 35m,Documentary,95
Am I Racist?,6.7,17000,1h 40m,Documentary,100
Afternoons of Solitude,7.3,467,2h 5m,Documentary,125
Buy Now! The Shopping Conspiracy,6.7,6300,1h 24m,Documentary,84
The Sky Above Zenica,6.9,126,1h 30m,Documentary,90
Sugarcane,7.0,3300,1h 47m,Documentary,107
Behind the Lines,9.0,12,1h 47m,Documentary,107
The Lost Children,7.0,2700,1h 36m,Documentary,96
Every Little Thing,7.0,249,1h 33m,Documentary,93
Brats,6.5,6900,1h 32m,Documentary,92
Yacht Rock: A Dockumentary,7.6,1800,1h 35m,Documentary,95
Liza: A Truly Terrific Absolutely True Story,7.8,223,1h 44m,Documentary,104
What Jennifer Did,6.1,11000,1h 27m,Documentary,87
Checkpoint Zoo,8.3,57,1h 43m,Documentary,103
Lover Stalker Killer,7.0,13000,1h 30m,Documentary,90
Riefenstahl,7.2,490,1h 55m,Documentary,115
Gaucho Gaucho,7.1,189,1h 25m,Documentary,85
The Thinking Game,7.6,165,1h 24m,Documentary,84
Janis Ian: Breaking Silence,8.1,58,1h 54m,Documentary,114
Bambi: A Tale of Life in the Woods,5.7,168,1h 18m,Documentary,78
Jailbreak: Love on the Run,6.4,3200,1h 28m,Documentary,88
Beatles '64,7.2,2500,1h 46m,Documentary,106
The Program,7.2,761,1h 42m,Documentary,102
Dahomey,6.8,2600,1h 8m,Documentary,68
Avicii - I'm Tim,7.8,6900,1h 35m,Documentary,95
Sweet Bobby: My Catfish Nightmare,6.2,5600,1h 22m,Documentary,82
Blink,7.2,667,1h 23m,Documentary,83
Endurance,7.5,1600,1h 43m,Documentary,103
Pavements,7.1,166,2h 8m,Documentary,128
Martha,7.2,4000,1h 55m,Documentary,115
The Bloody Hundredth,7.5,2600,1h 2m,Documentary,62
Just a Bit Outside: The Story of the 1982 Milwaukee Brewers,8.4,120,2h,Documentary,120
Tom Petty: Heartbreakers Beach Party,7.4,230,1h 24m,Documentary,84
The Greatest Night in Pop,7.9,15000,1h 36m,Documentary,96
Music by John Williams,8.2,4800,1h 45m,Documentary,105
The Blue Angels,7.3,2700,1h 33m,Documentary,93
We Will Dance Again,7.6,11000,1h 30m,Documentary,90
Billy & Molly: An Otter Love Story,8.0,1900,1h 17m,Documentary,77
Frida,7.5,1500,1h 27m,Documentary,87
¡Casa Bonita Mi Amor!,7.5,1400,1h 28m,Documentary,88
How to Rob a Bank,6.6,4200,1h 28m,Documentary,88
America's Burning,5.6,88,1h 23m,Documentary,83
Elton John: Never Too Late,6.5,1900,1h 42m,Documentary,102
Porcelain War,7.1,1200,1h 27m,Documentary,87
Skywalkers: A Love Story,7.1,3500,1h 40m,Documentary,100
Getting Lost,7.2,665,2h,Documentary,120
A New Kind of Wilderness,7.6,1200,1h 24m,Documentary,84
Jim Henson: Idea Man,7.7,3800,1h 51m,Documentary,111
Bad Faith,7.4,1400,1h 29m,Documentary,89
Like Tears in Rain,8.0,155,1h 21m,Documentary,81
Ernest Cole: Lost and Found,7.2,302,1h 45m,Documentary,105
Chhava,8.4,2200,51m,Documentary,51
Apollo 13: Survival,7.3,2400,1h 38m,Documentary,98
From Ground Zero,7.9,531,1h 52m,Documentary,112
Daughters,7.6,1600,1h 48m,Documentary,108
Harder Better Faster Stronger,7.9,15,44m,Documentary,44
El Apocalipsis de San Juan,6.8,196,1h 50m,Documentary,110
"My Wife, My Abuser: The Secret Footage",7.1,810,55m,Documentary,55
Biggest Heist Ever,6.1,1400,1h 25m,Documentary,85
Marcella,8.9,18,1h 37m,Documentary,97
The Bibi Files,7.5,1100,1h 55m,Documentary,115
The World According to Allee Willis,7.7,70,1h 37m,Documentary,97
Christspiracy,8.6,576,1h 51m,Documentary,111
Witches,7.4,1200,1h 30m,Documentary,90
The Kindness Within: A Journey to Freedom,7.2,11,1h 30m,Documentary,90
Wicked: The Real Story,6.7,23,1h 30m,Documentary,90
Dear Kelly,7.3,464,1h 30m,Documentary,90
The Commandant's Shadow,7.3,1100,1h 43m,Documentary,103
Inside the Mind of a Dog,7.2,2200,1h 15m,Documentary,75
Aliens Expanded,8.1,563,4h 42m,Documentary,282
ZEF: The Story of Die Antwoord,7.3,794,1h 30m,Documentary,90
Hayao Miyazaki and the Heron,7.8,915,2h,Documentary,120
Chaplin | Spirit of the Tramp,7.4,39,1h 30m,Documentary,90
The Beach Boys,7.1,2100,1h 53m,Documentary,113
Emma and Eddie: A Working Couple,4.7,357,1h 33m,Documentary,93
The Propagandist,8.0,56,1h 48m,Documentary,108
The Roast of Tom Brady,7.2,5800,2h 59m,Documentary,179
Phantoms of the Sierra Madre,6.4,54,1h 39m,Documentary,99
Road Diary: Bruce Springsteen and the E Street Band,7.7,991,1h 39m,Documentary,99
Ellis Park,8.2,44,1h 44m,Documentary,104
I Am: Celine Dion,7.7,7800,1h 43m,Documentary,103
Einstein and the Bomb,6.2,4000,1h 16m,Documentary,76
Luther: Never Too Much,8.1,834,1h 41m,Documentary,101
Henry Fonda for President,7.3,106,3h 4m,Documentary,184
All Illusions Must Be Broken,8.3,26,1h 29m,Documentary,89
Child Star,6.5,1300,1h 38m,Documentary,98
I Could Never Go Vegan,7.3,96,1h 37m,Documentary,97
Never Look Away,7.2,264,1h 25m,Documentary,85
Bitconned,6.5,4100,1h 33m,Documentary,93
Look Into My Eyes,5.5,542,1h 45m,Documentary,105
Hack Your Health: The Secrets of Your Gut,6.6,3200,1h 19m,Documentary,79
Architecton,6.5,301,1h 38m,Documentary,98
The Final: Attack on Wembley,6.3,2500,1h 22m,Documentary,82
Giannis: The Marvelous Journey,8.3,1700,1h 49m,Documentary,109
The Ark and the Darkness,5.3,499,2h 5m,Documentary,125
From Russia with Lev,8.2,874,1h 32m,Documentary,92
Agent of Happiness,7.2,1100,1h 33m,Documentary,93
Wishing on a Star,6.7,147,1h 39m,Documentary,99
The Last of the Sea Women,7.0,633,1h 27m,Documentary,87
Freediver,6.8,107,1h 28m,Documentary,88
Missing from Fire Trail Road,7.0,81,1h 41m,Documentary,101
Viktor,8.4,78,1h 29m,Documentary,89
Intercepted,8.2,542,1h 35m,Documentary,95
Two Strangers Trying Not to Kill Each Other,7.3,92,1h 40m,Documentary,100
Fly,7.2,590,1h 50m,Documentary,110
The Day Iceland Stood Still,8.4,81,1h 10m,Documentary,70
Youth (Hard Times),7.4,86,3h 47m,Documentary,227
Money Electric: The Bitcoin Mystery,6.8,4600,1h 40m,Documentary,100
The Cats of Gokogu Shrine,7.4,97,1h 59m,Documentary,119
They Called Him Mostly Harmless,5.9,3200,1h 29m,Documentary,89
Bogart: Life Comes in Flashes,6.9,415,1h 39m,Documentary,99
Blue Road: The Edna O'Brien Story,8.1,45,1h 39m,Documentary,99
God & Country,6.3,1200,1h 30m,Documentary,90
Lula,5.6,186,1h 30m,Documentary,90
The Antisocial Network: Memes to Mayhem,6.4,2600,1h 25m,Documentary,85
Flynn,5.0,494,2h 6m,Documentary,126
Made in England: The Films of Powell and Pressburger,7.9,1300,2h 11m,Documentary,131
Kix,7.9,1100,1h 34m,Documentary,94
Playing to Survive: von Cramm vs Hitler,9.4,11,1h 41m,Documentary,101
Federer: Twelve Final Days,7.3,4100,1h 28m,Documentary,88
Secrets of the Neanderthals,6.4,2600,1h 20m,Documentary,80
Lady Like,6.6,97,1h 27m,Documentary,87
An American Bombing: The Road to April 19th,6.8,907,1h 47m,Documentary,107
Dinner with Leatherface,7.5,27,1h 46m,Documentary,106
Eno,7.9,305,1h 25m,Documentary,85
Johatsu: Into Thin Air,6.5,189,1h 26m,Documentary,86
Stormy,6.4,1100,1h 49m,Documentary,109
War Game,5.5,621,1h 34m,Documentary,94
RRR: Behind & Beyond,8.1,313,1h 38m,Documentary,98
Screams Before Silence,6.1,9800,57m,Documentary,57
Jurnal Risa by Risa Saraswati,4.4,290,1h 32m,Documentary,92
I Need You: 53 Years of the Band America,8.5,7,1h 33m,Documentary,93
DIG! XX,8.0,81,2h 26m,Documentary,146
Apocalypse in the Tropics,7.5,94,1h 50m,Documentary,110
The Killing Roads,7.6,237,1h 55m,Documentary,115
Our Blue World: A Water Odyssey,6.4,22,1h 30m,Documentary,90
The Last Republican,7.6,73,1h 30m,Documentary,90
I Am Martin Parr,7.2,97,1h 8m,Documentary,68
Food for Profit,7.5,282,1h 30m,Documentary,90
State Organs,6.9,243,1h 15m,Documentary,75
Antidote,8.2,67,1h 29m,Documentary,89
Rise of OnlyFans,4.5,159,52m,Documentary,52
Apple Cider Vinegar,6.8,68,1h 20m,Documentary,80
Becoming Madonna,6.9,215,1h 31m,Documentary,91
Faye,7.1,3100,1h 31m,Documentary,91
The Invasion,5.6,107,2h 25m,Documentary,145
The Great Warning,5.8,125,1h 30m,Documentary,90
Family Secrets: The Disappearance of Alissa Turney,6.6,323,1h 24m,Documentary,84
Union,7.2,265,1h 40m,Documentary,100
To Dye For: The Documentary,6.2,258,1h 24m,Documentary,84
Return of the King: The Fall and Rise of Elvis Presley,7.6,1900,1h 30m,Documentary,90
The Truth vs. Alex Jones,7.5,3000,2h 1m,Documentary,121
I'm Your Venus,8.6,40,1h 25m,Documentary,85
E.1027 - Eileen Gray and the House by the Sea,7.0,103,1h 29m,Documentary,89
Born Hungry,7.5,30,1h 17m,Documentary,77
Becoming Hitchcock: The Legacy of Blackmail,7.2,260,1h 12m,Documentary,72
"Thank You, Dr. Fauci",6.8,511,1h 31m,Documentary,91
Bad River,7.9,75,1h 28m,Documentary,88
ChiefsAholic: A Wolf in Chiefs Clothing,6.2,375,2h 1m,Documentary,121
Ol' Dirty Bastard: A Tale of Two Dirtys,6.7,200,1h 26m,Documentary,86
Ms. President,8.0,177,1h 48m,Documentary,108
"MoviePass, MovieCrash",6.7,2800,1h 36m,Documentary,96
The Greatest Love Story Never Told,5.0,1500,1h 26m,Documentary,86
Doc of Chucky,7.6,273,4h 55m,Documentary,295
To the Journey: Looking Back at Star Trek: Voyager,9.6,10,1h 49m,Documentary,109
El último viaje,5.0,10,1h 35m,Documentary,95
Twiggy,7.5,70,1h 34m,Documentary,94
Fiore mio,6.9,131,1h 20m,Documentary,80
De wilde Noordzee,7.3,328,1h 28m,Documentary,88
Wild Wild Space,6.8,571,1h 33m,Documentary,93
Art Spiegelman: Disaster Is My Muse,8.1,34,1h 38m,Documentary,98
XiXi,6.8,15,1h 40m,Documentary,100
Counted Out,7.3,11,1h 29m,Documentary,89
Banned Together,9.9,14,1h 33m,Documentary,93
Separated,6.6,185,1h 33m,Documentary,93
Andrea Bocelli 30: The Celebration,8.2,153,2h 28m,Documentary,148
Nayanthara: Beyond the Fairy Tale,3.9,739,1h 21m,Documentary,81
New Wave,7.9,46,1h 28m,Documentary,88
Incandescence,6.7,29,1h 45m,Documentary,105
Reptilians,2.5,92,1h 16m,Documentary,76
La guitarra flamenca de Yerai Cortés,7.3,231,1h 35m,Documentary,95
"Lumière, l'aventure continue",7.7,107,1h 44m,Documentary,104
Monkey on a Stick,6.9,49,1h 45m,Documentary,105
Veselka: The Rainbow on the Corner at the Center of the World,7.2,164,1h 46m,Documentary,106
Lover of Men: The Untold History of Abraham Lincoln,5.2,183,1h 51m,Documentary,111
RUNN,8.3,79,56m,Documentary,56
Elizabeth Taylor: The Lost Tapes,7.4,1100,1h 40m,Documentary,100
Ski,7.7,64,1h 35m,Documentary,95
Interview with the Extraterrestrial,5.2,37,1h 30m,Documentary,90
The True Story of Tamara de Lempicka & The Art of Survival,8.9,35,1h 36m,Documentary,96
Nocturnes,6.9,119,1h 22m,Documentary,82
Blur: To the End,7.2,675,1h 44m,Documentary,104
No Cap,5.6,38,1h 48m,Documentary,108
Ransom '79,9.1,21,1h 27m,Documentary,87
Diane Warren: Relentless,7.5,63,1h 31m,Documentary,91
SUGA: Agust D Tour 'D-DAY' the Movie,8.1,1200,1h 24m,Documentary,84
ABBA: Against the Odds,7.4,408,1h 30m,Documentary,90
Diddy: Summit to Plummet,2.3,202,1h,Documentary,60
Battle for Disclosure,5.3,214,2h 21m,Documentary,141
A nuestros amigos,7.8,12,1h 30m,Documentary,90
Trapped,8.8,13,1h 22m,Documentary,82
Zero Se Restart,7.0,110,1h 28m,Documentary,88
Underdog: The Andy Swallow Story,6.1,71,1h 58m,Documentary,118
So Long,6.9,46,1h 3m,Documentary,63
Fanatical: The Catfishing of Tegan and Sara,6.3,732,1h 39m,Documentary,99
Source,8.2,71,52m,Documentary,52
The Stimming Pool,6.9,28,1h 10m,Documentary,70
The Other Side,5.9,269,1h 37m,Documentary,97
Spermworld,7.0,1300,1h 24m,Documentary,84
Plastic People,7.0,145,1h 24m,Documentary,84
In Search of Darkness 1990-1994: A Journey Into Iconic '90s Horror,7.9,116,6h 3m,Documentary,363
Yo Yo Honey Singh: Famous,6.8,5000,1h 20m,Documentary,80
Zurawski v Texas,8.3,74,1h 38m,Documentary,98
Eternal You,6.3,231,1h 27m,Documentary,87
Lesvia,7.5,95,1h 18m,Documentary,78
The 1916 Project,7.5,65,1h 16m,Documentary,76
Deadly Love: Bobby & Whitney,3.6,19,1h,Documentary,60
Jamie Foxx: What Had Happened Was...,5.8,2000,1h 8m,Documentary,68
Youth (Homecoming),7.2,72,2h 32m,Documentary,152
The Last Keeper,5.2,23,1h 30m,Documentary,90
The Honey Trap,5.6,170,1h 22m,Documentary,82
Elevation,9.0,66,1h 30m,Documentary,90
Brandy Hellville & the Cult of Fast Fashion,6.2,1100,1h 31m,Documentary,91
Children of the Cult,7.8,97,1h 15m,Documentary,75
From Darkness to Light,7.4,172,1h 48m,Documentary,108
World Between Us,8.4,5,1h 30m,Documentary,90
The Sidemen Story,6.7,1700,1h 39m,Documentary,99
Saudade,7.6,8,1h 4m,Documentary,64
Tiger,7.8,583,1h 30m,Documentary,90
Sabbath Queen,8.0,64,1h 45m,Documentary,105
Government Gangsters,4.0,324,1h 4m,Documentary,64
Hyper: The Stevie Hyper D Story,8.8,30,1h 31m,Documentary,91
The Road to Patagonia,7.8,118,1h 30m,Documentary,90
Devo,7.3,84,1h 30m,Documentary,90
Mysteries of the Terracotta Warriors,6.7,1600,1h 17m,Documentary,77
Topli film,7.8,31,1h 32m,Documentary,92
Pet Farm,7.8,30,1h 23m,Documentary,83
Bam Bam: The Sister Nancy Story,8.2,35,1h 38m,Documentary,98
Alice: On & Off,7.5,114,1h 30m,Documentary,90
August,8.5,3000,52m,Documentary,52
Wisdom of Happiness,7.1,106,1h 30m,Documentary,90
The Rubber-Keyed Wonder,7.6,120,2h 21m,Documentary,141
Stopping the Steal,7.4,1500,1h 30m,Documentary,90
The Mountain Within Me,6.7,161,1h 29m,Documentary,89
Vindicating Trump,4.1,1600,1h 36m,Documentary,96
The Battle for Laikipia,8.0,93,1h 34m,Documentary,94
The Accidental Twins,7.2,1100,1h 24m,Documentary,84
If Jack Reacher Could Sing,7.6,12,31m,Documentary,31
Patrice: The Movie,8.3,225,1h 42m,Documentary,102
Yintah,7.8,272,1h 50m,Documentary,110
Nasty,7.8,1100,1h 43m,Documentary,103
Surveilled,6.2,665,1h,Documentary,60
Miyazaki: L'Esprit de la Nature,7.1,211,1h 24m,Documentary,84
Tata,7.4,34,1h 22m,Documentary,82
Black Snow,8.0,33,1h 36m,Documentary,96
Housewife of the Year,7.6,50,1h 21m,Documentary,81
The White House Effect,8.2,36,1h 34m,Documentary,94
Power,6.1,822,1h 29m,Documentary,89
"I Am the River, the River Is Me",6.7,124,1h 28m,Documentary,88
The Bridge,4.1,26,1h 25m,Documentary,85
"Jeste nejsem, kým chci být",7.7,236,1h 30m,Documentary,90
Disco's Revenge,7.1,95,1h 40m,Documentary,100
ADA: My Mother the Architect,6.0,22,1h 21m,Documentary,81
An Open Door: Temple Grandin,8.6,8,1h,Documentary,60
The Bad Guy,7.7,55,1h 9m,Documentary,69
Seeking Mavis Beacon,5.8,187,1h 42m,Documentary,102
MANipulation,4.2,22,1h 13m,Documentary,73
Larger Than Life: Reign of the Boybands,6.8,282,1h 35m,Documentary,95
Freaknik: The Wildest Party Never Told,5.9,440,1h 22m,Documentary,82
Fear and Love: The Story of the Exorcist,8.7,31,1h 1m,Documentary,61
Shine On: The Forgotten Shining Location,7.7,70,25m,Documentary,25
In Waves and War,8.7,8,1h 47m,Documentary,107
Homegrown,7.5,91,1h 49m,Documentary,109
Living with Leopards,7.4,825,1h 11m,Documentary,71
Nature of the Crime,6.5,125,1h 29m,Documentary,89
Chain Reactions,7.2,96,1h 43m,Documentary,103
Little Empty Boxes,8.5,30,1h 40m,Documentary,100
Shadowland,6.5,157,1h 38m,Documentary,98
All the Mountains Give,8.9,29,1h 31m,Documentary,91
Line in the Sand,8.7,106,1h 40m,Documentary,100
Tactical Empathy,8.8,13,1h,Documentary,60
Stripped: Nashville,5.2,56,1h 22m,Documentary,82
Aneta,6.7,86,1h 40m,Documentary,100
#UNTRUTH: The Psychology of Trumpism,7.0,178,1h 30m,Documentary,90
Architektura CSSR 58-89,7.9,64,2h 6m,Documentary,126
Klitschko: More Than a Fight,6.3,504,1h 36m,Documentary,96
Praslovan,8.1,19,1h 30m,Documentary,90
Lie to Me,7.5,30,1h 34m,Documentary,94
Murder at First Swipe,6.7,154,1h 35m,Documentary,95
Men of War,7.8,30,1h 38m,Documentary,98
Hacking Hate,5.4,471,1h 26m,Documentary,86
Direct Action,5.5,59,3h 36m,Documentary,216
Blackpink: World Tour - Born Pink,7.7,276,1h 33m,Documentary,93
A Clockwork Shining: Kubrick's Odyssey 3,5.7,34,1h 49m,Documentary,109
My Dearest Fu Bao,7.2,87,1h 34m,Documentary,94
The Chasers of Tornado Alley: Touching the Sky,9.4,17,48m,Documentary,48
Illusions for Sale: The Rise and Fall of Generation Zoe,6.2,643,1h 47m,Documentary,107
Crónicas del absurdo,6.8,14,1h 17m,Documentary,77
Matt Rife: Lucid - A Crowd Work Special,6.4,1500,54m,Documentary,54
XRP Unleashed,9.6,8,2h 20m,Documentary,140
Happily Ever Laughter: The Darcy & Jer Story,7.1,13,1h 23m,Documentary,83
Stevie Van Zandt: Disciple,7.9,663,2h 27m,Documentary,147
Resynator,6.9,84,1h 36m,Documentary,96
Marching in the Dark,7.8,44,1h 51m,Documentary,111
Van Gogh: Poets & Lovers,8.3,25,1h 30m,Documentary,90
Songs of Slow Burning Earth,7.6,239,1h 35m,Documentary,95
The Doomsday Cult of Antares De La Luz,5.8,1100,1h 40m,Documentary,100
Bandidos - Ein Leben zwischen Freiheit und Gesetz,5.6,32,1h 54m,Documentary,114
Desire Lines,6.8,113,1h 21m,Documentary,81
Exclusion: Beyond the Silence,9.7,15,1h 28m,Documentary,88
From Roger Moore with Love,7.4,330,1h 19m,Documentary,79
Booty Warrior,8.5,12,1h,Documentary,60
Balomania,7.4,178,1h 33m,Documentary,93
Life After the NeverEnding Story,8.3,63,1h 31m,Documentary,91
Diving Into the Darkness,9.1,82,1h 36m,Documentary,96
Only Andy,5.4,35,59m,Documentary,59
Kevin James: Irregardless,5.7,853,1h 2m,Documentary,62
Untold: The Murder of Air McNair,5.6,2100,57m,Documentary,57
Daytime Revolution,6.8,87,1h 48m,Documentary,108
Louder: The Soundtrack of Change,6.4,120,1h 1m,Documentary,61
The Falling Sky,6.3,51,1h 50m,Documentary,110
The Sixth,6.8,517,1h 46m,Documentary,106
Chris Brown: A History of Violence,5.4,315,1h 22m,Documentary,82
Jim Morrison's Final Chapter,5.6,7,50m,Documentary,50
Topuria Matador,7.2,165,1h 35m,Documentary,95
Vaxxed III: Authorized to Kill,4.0,54,1h 57m,Documentary,117
You Are Not Alone: Fighting the Wolf Pack,7.4,1400,1h 42m,Documentary,102
The Life and Deaths of Christopher Lee,7.2,444,1h 39m,Documentary,99
Suburban Fury,8.9,12,1h 55m,Documentary,115
Breaking Olympia: The Phil Heath Story,7.1,261,1h 54m,Documentary,114
American Tragedy 25,7.5,13,1h 21m,Documentary,81
*smiles and kisses you*,8.0,12,1h 28m,Documentary,88
Megan Thee Stallion: In Her Words,7.4,1700,1h 52m,Documentary,112
Seventeen Tour 'Follow' Again to Cinemas,8.1,101,1h 43m,Documentary,103
Jo Koy: Live from Brooklyn,6.6,761,59m,Documentary,59
Mariposas Negras,7.2,50,1h 23m,Documentary,83
Havumetsän lapset,7.2,230,1h 33m,Documentary,93
Outstanding: A Comedy Revolution,7.4,746,1h 40m,Documentary,100
El Mago Pop Lands in USA,6.1,9,1h 35m,Documentary,95
Mistress Dispeller,7.0,118,1h 34m,Documentary,94
Sam and Colby: The Legends of the Paranormal,4.8,306,1h 38m,Documentary,98
Open Wide,5.8,459,1h 48m,Documentary,108
Beyond the Tree Line,7.6,24,2h 4m,Documentary,124
Home Game,8.5,16,1h 38m,Documentary,98
Face of Hate,8.2,16,1h 25m,Documentary,85
Brendan Gleeson's Farewell to Hughes's,6.1,20,1h,Documentary,60
Made in Ethiopia,7.9,64,1h 31m,Documentary,91
Sins of Ireland,8.7,10,1h 23m,Documentary,83
Democracy Noir,7.0,101,1h 56m,Documentary,116
Realm of Satan,4.6,86,1h 20m,Documentary,80
Neshoma,8.0,104,1h 28m,Documentary,88
Ice Aged,6.6,5,1h 50m,Documentary,110
Russians at War,1.9,1100,2h 9m,Documentary,129
Vigilantes Inc.: America's New Vote Suppression Hitmen,9.1,89,1h 18m,Documentary,78
Ange & the Boss: Puskas in Australia,8.4,26,1h 17m,Documentary,77
Jimmy Carr: Natural Born Killer,6.7,2600,59m,Documentary,59
The Atlantis Puzzle,7.6,73,1h 25m,Documentary,85
Dharmaveer 2,5.4,11000,2h 10m,Documentary,130
Lost in the Shuffle,6.5,173,1h 40m,Documentary,100
Le garçon,6.3,26,1h 37m,Documentary,97
"At the Door of the House, Who Will Come Knocking",7.9,35,1h 24m,Documentary,84
Old World Order,7.8,89,1h 30m,Documentary,90
Jung Kook: I Am Still,8.2,7600,1h 30m,Documentary,90
Resistance: They Fought Back,7.5,115,1h 40m,Documentary,100
Pociagi,7.7,51,1h 21m,Documentary,81
Jesus Thirsts: The Miracle of the Eucharist,7.5,69,1h 30m,Documentary,90
Superhuman Body: World of Medical Marvels,6.7,19,40m,Documentary,40
"Us, Our Pets and the War",8.6,409,1h 19m,Documentary,79
"Carville: Winning Is Everything, Stupid",7.2,266,1h 38m,Documentary,98
Nosferatu: The Real Story,7.8,28,1h 11m,Documentary,71
Red Fever,7.5,35,1h 44m,Documentary,104
Coronation Girls,8.6,21,1h 26m,Documentary,86
It's Ok,8.2,530,1h 30m,Documentary,90
Garbo: Where Did You Go?,6.5,24,1h 30m,Documentary,90
Peaches Goes Bananas,6.2,33,1h 13m,Documentary,73
No Hamburg No Beatles,6.6,76,55m,Documentary,55
Heart of a Servant: The Father Flanagan Story,9.7,41,1h 30m,Documentary,90
Space Cowboy,9.0,48,1h 38m,Documentary,98
Dogs of War,7.1,44,1h 30m,Documentary,90
The Honorable Shyne,6.7,160,1h 43m,Documentary,103
Leap of Faith,7.8,29,1h 26m,Documentary,86
Queen Rock Montreal,8.5,785,1h 35m,Documentary,95
Vitalik: An Ethereum Story,8.2,40,1h 25m,Documentary,85
San Damiano,6.7,12,1h 26m,Documentary,86
The War on Children,5.7,707,2h 21m,Documentary,141
The Wolves Always Come at Night,7.5,58,1h 35m,Documentary,95
Teaches of Peaches,7.0,258,1h 42m,Documentary,102
Any Other Way: The Jackie Shane Story,8.5,60,1h 38m,Documentary,98
Det kunde varit vi,5.8,91,1h 31m,Documentary,91
Who in the Hell Is Regina Jones?,8.9,16,1h 39m,Documentary,99
Nice Ladies,7.5,66,1h 32m,Documentary,92
Le cinquième plan de La Jetée,6.2,7,1h 44m,Documentary,104
Girls State,6.6,962,1h 37m,Documentary,97
Files on JFK (60 Years),7.6,10,2h 48m,Documentary,168
A Want in Her,8.0,17,1h 22m,Documentary,82
"Someone's Daughter, Someone's Son",8.4,18,1h 27m,Documentary,87
Fortitude: Forging the Trillion Dollar Space Economy,6.2,38,1h 28m,Documentary,88
Follow the Rain,7.3,120,1h 17m,Documentary,77
Rainier: A Beer Odyssey,8.7,16,2h 4m,Documentary,124
A Quiet Girl,6.9,35,1h 26m,Documentary,86
A Sudden Glimpse to Deeper Things,6.1,64,1h 28m,Documentary,88
Eight Postcards from Utopia,6.3,121,1h 11m,Documentary,71
23 Mile,7.3,6,1h 18m,Documentary,78
Kaizen,7.3,653,2h 40m,Documentary,160
Fortune Feimster: Crushing It,6.9,646,58m,Documentary,58
Home is the Ocean,8.3,25,1h 34m,Documentary,94
Une famille,6.9,162,1h 22m,Documentary,82
Young Royals Forever,7.6,445,53m,Documentary,53
The Murder of Sandra Rivett,6.2,144,1h 30m,Documentary,90
Salão de Baile,7.3,53,1h 32m,Documentary,92
Fanmade: Enhypen,7.7,41,1h 21m,Documentary,81
Trans Memoria,6.4,32,1h 12m,Documentary,72
Green Line,8.0,10,2h 30m,Documentary,150
IVE: The 1st World Tour in Cinema,7.3,54,1h 51m,Documentary,111
Where Dragons Live,7.6,37,1h 22m,Documentary,82
The Belle from Gaza,6.0,194,1h 16m,Documentary,76
The Brink of Dreams,7.0,134,1h 42m,Documentary,102
Norwegian Democrazy,6.4,66,1h 26m,Documentary,86
Escape from Extinction: Rewilding,9.2,14,1h 30m,Documentary,90
Desert Angel,9.2,5,1h 27m,Documentary,87
Favoriten,7.8,235,1h 58m,Documentary,118
Understanding Autism,8.0,13,57m,Documentary,57
Renee Gracie: Fireproof,6.5,248,1h 40m,Documentary,100
Bad Actor: A Hollywood Ponzi Scheme,5.3,162,1h 27m,Documentary,87
"Little, Big, and Far",7.4,12,2h 1m,Documentary,121
Mi Vagyunk Azahriah,6.5,285,1h 29m,Documentary,89
Panellinion,8.6,33,1h 21m,Documentary,81
Unbreakable: The Jelena Dokic Story,8.4,106,1h 44m,Documentary,104
Singing Back the Buffalo,9.3,16,1h 39m,Documentary,99
Strike: An Uncivil War,7.6,319,1h 50m,Documentary,110
